USERNAME,EMAIL,ACCOUNT_NAME,ACCOUNT_ID,ACCOUNT_LEVEL,WINS,LOSSES,LEAGUE_POINTS,RANK,TIER,ROLE,SCHEDULE_TIME_START,SCHEDULE_TIME_END,EXTRAVERSION,AGREEABLENESS,CONSCIENTIOUSNESS,NEUROTICISM,OPENNESS,CLUSTER
,,,,616,162,153,31,1,6,0,21,0,3,4,4,1,1,959
,,,,280,199,143,85,0,6,1,0,3,4,4,2,4,1,1172
,,,,627,56,46,18,0,5,1,23,0,1,1,1,2,1,1239
,,,,546,222,174,131,3,8,3,0,1,1,2,1,1,1,238
,,,,183,53,33,1,0,3,1,7,9,1,4,3,2,3,201
,,,,360,136,124,57,3,6,0,13,17,4,1,1,3,1,766
,,,,608,27,22,1,0,6,2,7,8,3,1,3,2,2,725
,,,,195,215,149,137,2,0,1,20,23,3,3,4,4,1,1029
,,,,9,60,48,30,3,5,1,11,13,3,1,1,4,1,817
,,,,188,110,80,35,1,4,3,17,21,4,1,3,1,1,354
,,,,601,187,137,160,1,3,3,14,17,4,3,4,2,3,523
,,,,252,114,95,0,3,7,1,23,1,2,2,3,4,1,831
,,,,627,184,137,900,3,4,3,1,4,1,4,3,2,4,347
,,,,291,541,494,1003,2,4,3,12,16,1,3,1,1,1,1185
,,,,38,161,119,829,3,8,3,7,8,3,4,2,2,2,91
,,,,214,773,710,953,2,4,4,1,3,4,2,3,1,4,1249
,,,,53,326,272,1087,3,6,0,14,18,2,2,1,2,1,710
,,,,325,464,410,1065,1,4,0,9,10,1,2,3,4,4,210
,,,,331,275,222,801,3,5,3,19,20,4,2,1,4,3,546
,,,,656,604,551,962,2,5,0,6,10,1,4,1,1,1,267
,,,,220,276,230,1037,0,6,3,14,15,4,1,4,2,4,342
,,,,577,324,284,887,1,5,1,8,11,1,3,2,4,1,626
,,,,199,278,228,920,2,0,3,3,5,2,4,2,1,4,206
,,,,666,436,405,785,2,5,4,16,17,2,1,3,3,4,601
,,,,508,756,711,915,0,4,3,18,21,4,2,3,2,1,218
,,,,574,219,219,5,1,1,3,11,15,2,3,3,4,3,11
,,,,452,723,703,52,2,2,1,20,22,4,1,2,4,2,1149
,,,,549,384,351,145,3,8,3,8,12,3,1,4,4,3,316
,,,,517,168,147,34,1,1,2,5,9,2,2,4,4,1,1125
,,,,691,443,434,138,3,1,1,21,1,4,1,1,2,1,457
,,,,138,158,124,139,2,8,1,6,7,4,1,4,1,2,1066
,,,,97,141,123,66,2,7,1,22,0,4,1,3,4,3,885
,,,,35,23,15,27,3,4,2,16,20,3,2,1,4,4,499
,,,,515,127,92,241,2,1,1,22,0,2,3,2,4,2,392
,,,,207,357,320,10,2,3,4,16,18,2,1,4,1,3,908
,,,,581,165,94,0,1,8,0,9,10,2,3,1,2,4,863
,,,,333,129,107,24,3,4,2,15,17,2,3,2,2,4,318
,,,,137,51,37,1,2,7,2,19,20,3,3,4,4,3,954
,,,,515,179,144,12,0,2,3,4,8,4,1,1,4,1,1203
,,,,138,31,17,1,2,1,3,10,12,2,3,3,1,2,32
,,,,577,81,56,30,3,0,3,8,11,4,1,1,2,3,1036
,,,,426,51,44,42,3,5,1,11,14,4,3,4,3,2,591
,,,,505,290,267,2,1,6,1,20,23,1,4,1,2,3,179
,,,,654,63,44,1,1,5,4,18,21,3,3,1,2,1,117
,,,,177,98,82,10,3,3,1,8,9,3,3,4,1,1,417
,,,,464,193,169,0,0,5,4,13,15,3,1,3,3,1,569
,,,,676,289,251,0,2,1,3,6,9,2,3,3,4,4,1124
,,,,588,142,107,1,3,3,0,11,12,1,2,3,1,2,646
,,,,510,60,38,32,0,2,4,2,4,1,3,2,1,3,1065
,,,,568,165,138,0,2,1,2,13,16,3,1,1,2,3,1036
,,,,556,392,215,95,3,6,2,10,11,3,2,2,2,4,412
,,,,314,143,122,109,1,5,4,2,6,1,1,4,4,4,149
,,,,132,267,256,18,1,2,3,4,7,1,3,4,2,1,465
,,,,368,127,101,1,2,0,1,22,1,1,3,4,2,1,536
,,,,13,203,192,37,0,8,0,21,22,3,3,4,4,1,463
,,,,287,140,121,3,3,3,0,19,23,3,3,1,4,1,240
,,,,269,141,99,126,1,6,3,7,10,2,4,1,2,2,97
,,,,179,200,161,12,3,8,3,9,10,2,1,2,4,1,966
,,,,186,156,110,65,2,8,2,9,12,3,4,4,2,3,43
,,,,642,242,187,15,3,0,3,15,19,2,2,4,3,1,252
,,,,399,153,131,6,2,2,1,2,6,3,2,2,4,4,577
,,,,378,162,109,76,1,3,4,3,7,1,3,4,1,3,1065
,,,,68,249,201,112,3,4,4,12,14,3,3,3,2,1,204
,,,,570,167,133,16,0,4,0,15,19,3,2,2,3,1,654
,,,,449,323,286,864,2,4,2,11,12,3,4,3,3,3,330
,,,,155,682,633,995,0,7,0,20,23,3,1,4,3,1,185
,,,,607,177,128,791,1,2,3,2,4,1,3,1,4,4,1159
,,,,484,227,181,842,1,7,0,11,15,3,1,1,1,3,33
,,,,404,151,93,1020,1,7,0,3,4,1,1,2,1,1,1153
,,,,21,133,74,1186,3,8,3,20,21,1,2,1,3,4,977
,,,,325,200,147,888,0,7,4,9,13,3,1,4,1,2,1147
,,,,235,242,199,1007,2,4,4,5,8,1,4,1,1,2,1183
,,,,102,843,787,1105,3,8,0,20,22,2,3,4,2,1,588
,,,,355,178,161,792,3,6,3,1,2,1,2,2,2,3,1113
,,,,582,498,457,888,0,5,3,16,19,3,4,2,4,2,460
,,,,140,384,352,786,0,5,4,7,8,2,1,1,3,3,273
,,,,295,155,99,855,3,5,4,9,10,1,3,4,3,4,999
,,,,614,403,386,29,2,0,1,19,21,1,3,2,1,3,615
,,,,636,78,84,56,3,2,0,19,20,2,2,3,3,2,58
,,,,645,271,244,45,3,8,4,21,1,3,1,1,3,2,487
,,,,364,108,69,175,2,3,0,2,6,3,1,4,4,3,612
,,,,599,80,70,15,1,6,1,16,19,4,2,2,1,3,867
,,,,591,324,321,96,1,2,0,14,18,1,4,4,4,2,625
,,,,579,142,152,73,0,5,1,5,9,2,4,3,4,2,578
,,,,255,462,460,21,2,6,2,11,12,4,4,1,2,1,168
,,,,491,293,272,1,3,5,3,19,21,2,4,3,4,2,192
,,,,98,160,127,188,2,1,4,4,6,2,3,2,2,3,751
,,,,266,244,209,74,2,2,4,9,10,4,1,3,2,2,47
,,,,207,126,106,1,3,3,2,16,18,2,1,4,1,3,791
,,,,170,215,206,246,2,0,0,16,18,2,3,1,1,2,638
,,,,430,174,128,44,1,0,1,3,5,2,3,2,2,4,358
,,,,294,147,124,87,0,0,0,14,15,3,3,2,1,2,1235
,,,,298,61,41,1,2,6,2,22,23,4,4,2,1,1,275
,,,,134,234,194,27,1,4,2,3,5,1,2,4,2,3,495
,,,,698,163,132,86,2,5,3,14,17,3,4,2,1,3,641
,,,,527,347,263,119,1,0,2,22,0,2,1,2,1,1,1091
,,,,219,195,120,167,2,4,2,16,19,2,3,3,4,4,13
,,,,532,108,89,1,1,0,4,23,3,2,1,2,3,1,834
,,,,323,91,69,1,0,8,0,0,1,4,3,3,4,3,352
,,,,469,329,305,6,0,1,1,9,11,1,2,2,4,3,905
,,,,300,373,335,28,2,6,1,4,6,3,3,2,4,2,888
,,,,190,124,91,144,1,3,2,18,20,4,3,1,1,2,491
,,,,693,170,140,111,0,3,4,1,5,3,3,4,2,3,687
,,,,24,163,119,120,0,8,4,9,10,2,2,4,3,1,833
,,,,647,226,220,58,3,1,3,18,21,1,4,4,1,2,46
,,,,684,246,231,143,1,1,3,13,16,3,1,2,4,3,1247
,,,,225,191,165,77,0,5,4,7,9,3,4,3,1,3,990
,,,,77,129,100,0,3,5,3,12,15,4,3,4,4,4,750
,,,,76,112,89,52,1,1,1,0,1,4,4,3,1,4,122
,,,,102,214,182,1,2,7,0,9,13,2,4,1,1,3,211
,,,,391,217,183,0,3,6,3,18,22,3,3,2,3,2,623
,,,,691,161,143,59,3,4,2,4,7,3,3,2,3,4,1210
,,,,494,186,164,21,1,0,4,20,23,1,3,4,3,3,1133
,,,,581,123,92,1,2,5,0,14,15,4,2,3,4,1,591
,,,,191,74,33,1,3,6,1,20,22,2,3,4,2,3,60
,,,,552,313,250,174,3,7,3,1,3,3,4,3,1,1,51
,,,,170,313,276,805,3,6,2,15,16,2,1,4,2,1,36
,,,,77,209,151,906,0,8,2,13,15,1,3,1,4,2,468
,,,,129,290,251,884,0,5,3,12,13,3,4,1,3,2,1120
,,,,579,580,513,1239,2,7,0,15,18,1,1,4,1,3,372
,,,,464,238,190,952,1,3,4,17,20,3,4,3,2,1,771
,,,,283,445,394,1114,2,0,2,21,0,3,1,3,4,3,85
,,,,580,299,264,890,1,8,0,22,0,3,2,3,4,1,72
,,,,1,545,497,781,2,5,3,19,21,3,4,4,2,1,841
,,,,425,304,244,861,2,1,1,6,9,3,3,2,3,4,577
,,,,621,330,280,861,1,5,1,19,22,2,4,4,2,2,1114
,,,,522,366,314,1072,0,7,4,9,10,2,3,2,4,4,1222
,,,,394,486,435,781,1,8,3,16,20,3,4,4,1,2,841
,,,,314,627,575,828,0,5,4,21,1,4,2,2,1,1,167
,,,,134,194,184,33,2,2,4,10,13,4,3,3,2,2,997
,,,,22,63,41,1,1,6,4,22,23,2,4,3,3,4,322
,,,,211,122,104,78,1,3,0,7,10,3,1,3,1,4,925
,,,,584,158,133,13,1,3,0,17,20,3,4,4,3,3,1021
,,,,260,322,267,67,0,6,3,10,13,1,2,3,2,3,1171
,,,,432,175,130,44,0,6,4,8,9,2,1,4,2,2,1147
,,,,292,203,190,166,0,5,4,20,22,3,1,2,4,1,569
,,,,283,118,94,24,0,0,3,6,8,3,3,4,3,1,1037
,,,,13,281,259,1,2,7,4,5,9,2,1,3,3,1,966
,,,,501,286,267,14,1,8,3,13,15,3,4,2,3,3,641
,,,,285,148,132,221,3,4,1,12,14,4,1,1,4,3,1202
,,,,423,249,241,90,3,6,0,17,20,4,3,1,1,3,317
,,,,221,243,207,16,2,1,0,13,14,3,4,1,1,2,638
,,,,124,406,356,801,0,3,4,16,19,3,3,3,4,2,1120
,,,,8,419,372,795,0,7,0,19,20,3,4,4,1,2,1074
,,,,654,607,554,785,3,7,2,11,12,2,1,3,3,3,316
,,,,277,442,350,1378,2,4,2,1,4,2,1,3,2,3,868
,,,,395,367,312,1015,1,2,2,0,4,2,1,2,1,3,868
,,,,461,180,129,834,3,5,1,19,22,4,3,1,4,1,988
,,,,608,218,179,791,0,4,0,11,12,3,1,3,2,1,1143
,,,,633,407,345,1067,0,7,3,14,16,2,3,1,4,3,460
,,,,57,314,272,837,0,6,1,18,21,1,1,4,4,2,185
,,,,438,809,755,998,1,4,1,16,20,1,1,1,4,3,293
,,,,470,334,273,1133,3,6,0,23,2,2,1,2,2,3,570
,,,,65,401,352,999,0,5,3,3,5,1,4,1,1,2,741
,,,,668,515,472,802,2,0,4,6,10,1,4,4,4,3,328
,,,,515,268,245,542,1,0,0,16,17,1,1,4,3,3,1144
,,,,186,87,65,731,3,8,4,14,16,2,3,4,3,1,461
,,,,144,236,196,750,2,8,2,13,15,2,1,1,4,2,710
,,,,673,406,382,585,1,1,3,1,5,1,2,2,1,4,848
,,,,206,431,392,750,1,4,0,8,9,2,2,4,4,1,1100
,,,,284,459,422,599,1,6,2,21,22,2,2,2,2,3,525
,,,,18,281,229,605,3,4,4,1,5,1,4,4,2,3,479
,,,,667,241,201,729,3,3,1,23,2,3,4,4,3,3,543
,,,,125,232,205,702,0,4,0,0,2,2,2,2,3,1,872
,,,,634,102,66,548,0,2,3,20,0,1,1,3,1,4,964
,,,,154,886,855,661,2,0,4,16,20,4,2,3,1,1,952
,,,,67,183,138,763,0,7,0,11,13,3,4,1,4,2,1209
,,,,221,562,531,506,2,3,2,23,3,4,1,4,2,4,396
,,,,97,675,659,506,0,5,4,12,15,1,4,4,3,3,367
,,,,56,220,188,682,0,2,3,12,16,1,2,1,4,3,1081
,,,,353,356,313,688,3,0,3,14,17,4,3,2,3,4,1111
,,,,5,372,341,517,1,1,0,2,4,2,3,2,3,1,501
,,,,219,368,329,619,3,8,4,15,16,4,3,2,3,3,432
,,,,313,340,314,631,2,7,1,1,5,4,4,4,2,2,26
,,,,44,427,389,631,0,8,0,8,11,3,2,2,2,1,1010
,,,,368,575,545,601,3,7,1,7,11,1,4,4,2,3,958
,,,,316,760,736,552,1,4,2,19,22,3,4,4,4,1,528
,,,,481,227,188,557,3,5,2,7,10,4,3,2,4,2,694
,,,,356,190,161,624,0,0,4,6,8,2,4,1,3,4,1184
,,,,74,420,392,557,1,5,2,23,2,2,4,3,4,2,1016
,,,,219,181,92,568,0,3,4,12,15,2,4,4,1,4,327
,,,,262,149,104,519,2,2,4,3,6,1,1,4,2,4,963
,,,,690,459,429,597,2,8,2,1,5,2,4,4,3,4,1035
,,,,626,413,347,714,3,5,3,9,11,4,3,2,2,2,564
,,,,644,504,474,656,0,5,0,5,9,3,4,1,1,4,675
,,,,422,176,156,509,1,2,2,22,23,4,4,1,4,4,22
,,,,257,130,94,517,3,8,4,23,2,4,3,4,2,1,298
,,,,474,601,517,635,1,0,2,3,7,1,2,3,3,3,101
,,,,489,359,322,550,3,6,0,2,4,1,1,2,1,3,440
,,,,687,244,202,540,2,5,0,14,17,2,2,2,3,4,227
,,,,20,107,67,695,2,4,3,9,12,4,3,4,3,4,690
,,,,191,530,499,580,1,3,1,2,5,1,2,2,1,1,857
,,,,181,551,516,710,1,6,0,4,7,4,2,1,4,2,906
,,,,511,485,458,510,0,5,4,8,9,1,4,4,1,2,401
,,,,554,487,457,644,2,1,3,0,2,3,1,3,2,1,597
,,,,24,145,101,512,1,7,0,10,14,4,4,1,3,2,1209
,,,,228,761,738,599,3,5,0,10,13,3,1,4,3,4,236
,,,,213,365,326,725,1,3,3,23,1,4,3,2,4,3,810
,,,,287,220,175,566,1,3,1,22,23,2,4,2,2,4,1117
,,,,321,505,471,685,3,4,2,0,4,3,2,2,4,2,402
,,,,519,216,185,590,2,3,0,8,11,2,4,4,2,4,337
,,,,625,242,215,514,3,2,2,6,10,1,3,4,2,4,347
,,,,642,954,908,554,0,5,4,5,7,3,3,1,1,1,99
,,,,26,444,422,517,2,2,4,4,6,2,1,1,2,2,605
,,,,248,335,308,505,3,5,2,23,0,4,4,2,2,2,483
,,,,632,436,408,551,1,3,3,17,19,1,4,4,4,4,320
,,,,636,262,231,630,3,0,1,15,18,3,4,1,1,4,1095
,,,,296,385,357,517,3,0,0,11,13,4,3,1,4,1,774
,,,,620,416,389,607,3,3,0,0,2,3,3,2,1,3,662
,,,,450,103,65,708,3,8,2,19,23,4,2,4,2,3,960
,,,,503,358,321,658,1,8,4,2,5,4,1,2,2,4,430
,,,,24,528,490,652,2,1,2,10,11,4,3,1,1,2,760
,,,,232,634,594,576,0,6,1,5,6,3,2,1,3,4,529
,,,,209,411,344,551,2,1,2,0,4,1,4,1,3,4,415
,,,,211,200,175,572,1,0,1,21,0,1,3,1,1,3,466
,,,,391,528,483,506,0,8,2,6,8,2,2,3,2,1,389
,,,,442,474,444,502,1,2,2,7,10,1,2,4,2,3,101
,,,,531,436,355,561,1,5,4,18,22,4,4,2,1,2,771
,,,,503,261,241,511,1,6,2,20,0,4,1,4,3,3,652
,,,,344,155,128,563,3,0,3,15,19,4,3,1,2,2,760
,,,,82,729,691,694,3,8,1,21,0,1,4,2,4,3,563
,,,,310,221,199,538,1,4,3,17,20,1,2,3,2,1,755
,,,,269,438,429,521,3,2,1,5,8,3,4,4,1,4,73
,,,,36,238,193,596,0,2,2,12,16,2,2,1,4,3,1081
,,,,524,207,186,511,0,3,4,15,19,1,2,2,2,2,524
,,,,340,549,522,614,1,5,2,12,16,4,2,3,4,2,890
,,,,68,179,122,554,1,1,0,6,10,2,4,3,2,1,163
,,,,481,271,240,770,2,5,1,0,1,3,1,2,4,1,736
,,,,398,230,196,583,2,7,3,22,23,3,4,1,4,1,406
,,,,495,507,472,530,1,4,2,12,16,3,2,3,1,4,52
,,,,335,191,175,529,3,5,4,19,21,3,4,4,3,2,69
,,,,457,108,56,538,1,4,1,11,13,2,1,4,3,4,266
,,,,448,171,135,522,3,0,3,7,11,3,2,3,3,4,628
,,,,441,239,213,577,1,3,3,8,11,3,4,1,3,4,289
,,,,415,187,155,601,2,2,2,0,3,2,2,4,2,2,1098
,,,,650,600,519,690,0,6,2,21,1,1,3,4,4,1,1239
,,,,448,397,367,560,1,4,3,12,13,2,3,1,3,2,950
,,,,417,301,266,604,2,8,3,11,13,2,4,1,3,1,738
,,,,616,255,231,541,1,0,3,0,4,4,1,1,2,2,1203
,,,,371,262,223,505,0,8,1,4,8,1,2,1,2,1,878
,,,,598,319,296,570,2,0,3,23,3,4,2,3,3,2,480
,,,,477,406,376,513,2,6,3,17,20,3,1,2,4,4,656
,,,,385,668,625,726,3,8,3,8,12,2,4,4,1,2,200
,,,,516,537,487,514,3,2,1,14,17,2,3,1,3,4,164
,,,,218,729,714,501,2,2,3,20,22,4,4,4,1,3,691
,,,,377,194,155,576,1,6,1,1,2,3,1,4,2,1,1248
,,,,326,358,327,712,2,0,4,19,20,3,3,2,2,4,1095
,,,,185,367,340,530,3,1,4,10,13,4,2,4,1,4,414
,,,,84,636,610,707,3,1,4,17,21,4,2,2,2,1,952
,,,,567,344,282,687,1,8,4,20,21,4,1,4,3,2,35
,,,,353,281,251,655,1,1,1,11,13,1,3,3,1,2,1139
,,,,137,349,325,543,2,2,2,7,8,1,4,1,1,3,140
,,,,326,603,581,511,1,3,3,4,6,2,4,2,4,1,813
,,,,497,282,238,757,1,8,0,20,21,1,3,4,2,4,363
,,,,332,171,124,514,3,5,2,2,5,3,3,3,1,2,1099
,,,,532,128,96,576,1,4,2,23,0,4,1,3,1,2,557
,,,,261,292,263,690,2,4,1,8,10,2,2,1,1,3,1049
,,,,57,586,554,577,3,8,2,8,12,1,3,1,2,3,719
,,,,644,276,255,548,3,3,4,19,20,4,1,2,1,3,822
,,,,124,855,824,545,0,5,1,22,23,3,4,3,2,3,1215
,,,,497,263,238,524,2,2,4,13,15,1,2,3,1,1,246
,,,,96,220,177,698,2,6,1,20,22,3,3,2,1,2,275
,,,,158,237,173,514,3,5,0,9,12,2,2,2,3,3,422
,,,,373,416,387,567,2,1,2,3,4,1,4,2,1,1,450
,,,,346,126,71,668,1,2,2,3,6,3,2,4,3,2,370
,,,,500,378,341,653,2,8,4,21,22,4,2,3,1,3,398
,,,,82,209,180,640,1,5,4,1,2,3,1,2,4,4,924
,,,,627,200,166,553,3,5,1,0,2,3,1,4,1,3,1034
,,,,222,277,228,516,0,5,4,19,22,3,3,3,2,3,989
,,,,185,215,185,539,0,6,3,18,22,2,2,1,3,4,1011
,,,,646,751,710,687,1,0,0,7,9,4,4,1,3,3,172
,,,,675,158,126,530,1,3,3,14,16,3,3,2,1,2,1236
,,,,512,237,205,557,1,7,2,2,5,3,1,2,1,2,1096
,,,,244,554,526,534,1,4,2,6,9,1,2,3,2,3,101
,,,,46,175,123,761,2,2,3,3,7,2,1,4,3,3,963
,,,,604,422,374,723,0,5,3,1,4,1,2,1,3,2,447
,,,,75,112,69,630,3,0,3,10,11,2,1,4,3,2,636
,,,,147,259,225,577,0,7,2,2,4,4,4,1,1,2,311
,,,,381,651,607,502,3,1,3,7,9,2,4,4,3,2,565
,,,,601,172,115,520,3,1,0,17,20,1,3,4,1,2,1169
,,,,229,291,255,724,3,6,1,7,11,2,4,2,4,2,619
,,,,691,142,112,575,2,2,2,15,17,2,3,4,4,2,689
,,,,545,239,210,539,3,7,4,7,9,3,1,2,1,4,431
,,,,356,400,347,610,2,2,4,9,12,4,2,1,3,3,409
,,,,61,118,92,620,1,1,0,18,19,3,2,1,3,1,774
,,,,21,326,302,574,1,2,0,1,2,4,2,2,3,4,135
,,,,693,194,161,591,2,1,2,3,7,2,4,1,2,4,662
,,,,464,142,115,554,1,1,3,17,19,4,3,2,1,3,882
,,,,271,289,276,521,0,5,4,21,0,2,3,1,1,4,256
,,,,235,626,579,532,0,5,4,16,18,1,2,3,1,1,686
,,,,60,278,249,553,3,1,2,20,22,1,3,1,1,4,284
,,,,299,780,736,758,1,6,2,8,12,2,1,1,1,3,380
,,,,585,169,149,514,1,2,3,3,5,2,4,2,1,1,141
,,,,57,347,284,694,0,3,0,0,1,1,2,4,4,4,210
,,,,612,253,229,503,2,8,3,9,10,4,4,1,1,4,949
,,,,685,563,523,708,1,1,0,5,8,2,1,3,4,2,84
,,,,225,549,525,540,3,7,3,10,11,4,1,4,2,4,30
,,,,652,477,443,701,0,0,3,17,20,3,1,2,2,1,948
,,,,360,456,408,721,1,4,0,14,18,1,4,4,4,2,625
,,,,284,288,223,655,1,5,0,11,12,2,4,4,1,3,337
,,,,504,510,477,744,2,3,2,16,18,2,4,1,2,3,821
,,,,374,196,168,562,3,8,0,17,21,2,1,2,3,4,941
,,,,297,364,346,502,2,5,4,9,13,4,2,3,1,4,414
,,,,682,281,254,605,0,1,1,12,16,2,4,1,3,4,375
,,,,454,277,184,517,0,8,2,23,1,2,1,3,4,3,757
,,,,243,324,243,744,3,6,4,21,1,2,2,4,3,2,28
,,,,505,517,482,509,0,1,1,17,21,2,3,1,2,2,864
,,,,205,198,171,691,0,4,0,13,15,3,3,3,4,1,504
,,,,594,188,156,517,1,6,3,22,2,3,1,1,4,1,676
,,,,52,826,806,567,3,4,3,22,2,2,4,1,2,3,759
,,,,236,92,46,553,2,0,1,3,4,3,2,2,2,1,586
,,,,141,602,595,514,3,6,0,8,12,1,1,1,2,4,403
,,,,29,551,506,719,0,5,3,5,6,4,1,1,1,2,718
,,,,37,353,329,638,2,0,3,8,10,4,1,1,2,4,700
,,,,119,507,481,611,1,4,3,11,14,2,3,1,4,4,505
,,,,466,407,376,753,3,1,1,0,1,2,3,3,4,1,645
,,,,28,228,192,697,2,2,2,4,5,4,1,2,2,2,568
,,,,82,313,277,702,0,4,3,13,17,3,1,4,1,3,748
,,,,57,188,158,668,0,5,1,12,13,2,1,1,4,1,915
,,,,535,531,505,565,1,0,2,14,16,1,4,3,3,1,1219
,,,,630,133,95,563,1,3,4,16,17,2,4,4,1,2,729
,,,,13,421,388,584,0,5,2,9,13,1,4,4,3,4,669
,,,,324,197,150,776,2,4,0,21,0,1,4,2,1,3,706
,,,,110,183,161,513,2,5,4,10,11,2,4,3,2,3,968
,,,,37,295,254,562,0,3,3,3,5,2,1,2,1,4,953
,,,,661,738,697,589,1,6,4,15,19,1,1,4,2,2,137
,,,,2,317,285,598,0,1,4,9,11,3,3,1,3,3,1102
,,,,86,509,472,558,1,0,1,4,6,3,2,4,4,3,61
,,,,439,132,111,757,0,1,2,7,11,2,1,4,3,4,677
,,,,419,392,346,720,2,5,1,0,4,3,4,3,4,2,888
,,,,154,326,284,502,0,6,0,17,19,3,2,1,3,4,1211
,,,,522,205,175,555,0,3,3,9,10,4,2,3,1,2,1245
,,,,251,333,296,549,3,8,1,22,0,1,3,1,3,1,563
,,,,240,220,165,701,1,3,2,21,0,2,3,3,4,3,94
,,,,360,257,229,583,2,2,0,1,3,1,3,3,1,3,76
,,,,379,234,198,534,1,2,0,2,3,3,3,2,3,1,501
,,,,441,190,162,509,3,8,2,1,5,1,2,1,4,1,299
,,,,319,259,216,690,2,8,1,10,12,1,4,3,4,3,619
,,,,565,313,278,509,2,3,0,20,23,1,3,4,1,3,1169
,,,,374,194,154,589,0,7,4,23,3,2,3,1,3,4,256
,,,,13,179,148,769,2,8,3,10,12,3,1,3,1,3,981
,,,,623,282,249,729,0,1,1,18,20,1,1,3,2,4,235
,,,,400,393,368,639,2,2,2,14,16,2,4,1,1,1,1166
,,,,149,197,164,759,1,6,0,3,7,1,4,1,2,2,741
,,,,61,226,174,584,2,3,2,16,20,1,4,4,4,4,530
,,,,127,180,142,668,2,6,3,1,3,3,3,3,2,2,109
,,,,509,176,144,567,0,8,2,20,22,2,4,3,1,3,191
,,,,585,897,854,740,0,8,4,16,17,2,4,4,4,2,667
,,,,442,492,447,540,0,7,3,22,1,2,1,3,4,1,847
,,,,148,445,416,515,1,1,2,4,5,2,4,3,3,4,624
,,,,162,95,62,509,0,7,0,2,5,1,4,4,3,1,1221
,,,,398,192,158,697,2,1,2,2,5,3,4,1,3,1,157
,,,,418,517,478,708,1,7,0,7,10,2,1,1,2,1,1153
,,,,625,153,123,561,2,6,1,5,6,2,4,4,1,1,1158
,,,,475,438,410,503,2,7,3,10,13,4,2,1,1,4,412
,,,,189,412,386,540,2,6,3,8,10,3,1,3,4,3,803
,,,,292,138,108,545,3,3,4,10,14,4,1,4,1,4,414
,,,,62,327,301,518,3,1,4,3,6,2,3,2,2,4,237
,,,,66,209,170,696,3,6,1,20,22,4,3,1,4,3,144
,,,,441,134,118,647,0,0,1,13,16,4,1,1,3,3,95
,,,,617,510,474,607,1,2,3,22,23,3,1,4,3,3,601
,,,,4,934,905,632,0,3,3,15,19,3,4,1,3,3,87
,,,,459,594,543,520,3,7,3,0,4,3,1,2,4,3,897
,,,,170,583,548,707,0,5,0,14,16,4,4,4,4,3,155
,,,,19,159,110,505,3,8,0,18,21,4,3,4,3,4,942
,,,,104,382,343,532,2,6,4,1,5,2,4,1,2,4,884
,,,,449,455,418,704,3,0,2,20,22,1,3,2,1,2,1166
,,,,75,515,476,653,2,0,4,13,15,1,2,1,2,3,605
,,,,196,910,868,659,2,0,3,4,7,3,2,2,4,3,446
,,,,185,544,504,503,0,2,3,9,11,3,4,2,1,1,260
,,,,165,227,196,588,2,2,3,2,4,3,2,1,4,2,242
,,,,233,399,376,526,1,5,3,20,21,2,4,4,2,3,841
,,,,267,432,397,680,2,7,4,3,6,2,4,1,1,2,482
,,,,676,641,629,523,3,0,2,10,11,3,1,4,1,1,345
,,,,444,519,482,649,2,6,2,1,3,4,3,4,2,3,73
,,,,175,231,181,721,3,5,2,5,6,4,4,1,3,3,281
,,,,188,226,202,504,0,3,4,2,4,3,2,3,2,2,873
,,,,588,536,508,620,1,0,2,16,17,3,2,3,4,3,248
,,,,250,166,138,663,2,7,2,7,10,4,2,1,3,3,561
,,,,481,411,367,741,3,6,0,13,14,4,2,4,4,2,96
,,,,664,250,223,609,0,1,3,11,12,1,3,3,3,3,595
,,,,183,384,352,637,0,5,4,10,14,1,3,1,3,2,950
,,,,531,369,344,528,1,2,2,17,18,1,3,1,3,1,877
,,,,657,618,584,643,0,7,3,23,2,2,3,2,2,3,171
,,,,612,684,655,606,0,3,4,21,22,1,3,4,3,1,1133
,,,,197,311,275,707,2,7,4,18,20,3,3,4,3,2,1160
,,,,387,327,294,635,0,0,0,15,18,3,2,1,1,4,305
,,,,110,163,139,510,0,8,3,22,23,3,1,3,4,4,844
,,,,112,341,320,501,0,5,1,12,14,4,1,2,4,3,726
,,,,529,148,124,571,1,7,0,2,4,2,2,3,2,2,234
,,,,136,320,289,601,2,7,2,23,0,4,4,2,1,4,152
,,,,231,274,244,657,0,7,0,11,13,3,4,2,3,3,445
,,,,244,355,260,767,3,8,4,19,20,4,2,4,1,4,784
,,,,155,125,96,669,3,2,1,1,5,4,1,4,1,2,568
,,,,27,170,144,629,2,2,2,5,6,4,3,2,2,2,787
,,,,383,211,180,553,3,8,2,6,10,2,3,1,3,3,165
,,,,488,713,680,534,0,8,3,8,9,4,4,3,3,1,99
,,,,609,175,134,501,0,7,2,19,22,2,2,3,1,3,191
,,,,349,373,329,710,2,1,1,13,14,2,2,4,3,1,937
,,,,287,188,155,666,1,5,0,9,12,4,3,1,3,2,692
,,,,205,212,178,641,0,1,1,4,6,1,3,1,4,2,132
,,,,267,247,217,563,2,8,2,15,18,1,4,1,2,3,193
,,,,288,278,237,514,2,7,1,5,9,3,2,3,3,4,846
,,,,553,198,171,505,1,1,2,6,7,2,3,3,3,4,797
